id saoNumber fopNumber
US20130339124A1 4 17
US20150083979A1 3 10
US20130292614A1 3 11
US20150369946A1 7 17
US20130127471A1 8 46
US20160321880A1 6 17
US20120053826A1 24 53
US20160214356A1 4 126
US5858144A 6 9
US20160009602A1 5 22
US4886682A 18 31
US6024898A 6 13
US5154787A 5 10
US20130167374A1 4 11
US20100329206A1 1 104
US07450543B2 26 53
US20080130598A1 5 30
US20080020770A1 7 20
US20080280630A1 14 25
US20150203039A1 11 17
US20060262432A1 2 10
US20140232751A1 20 22
US20080068670A1 21 30
US20150364426A1 25 36
US20140246715A1 9 28
US20130187235A1 11 30
US20140272069A1 8 18
US20040043134A1 16 19
US20030224090A1 5 19
US20150287346A1 6 40
US20050214495A1 7 8
US20160174580A1 4 44
US20010002267A1 3 3
US20030129281A1 14 29
US20040258820A1 8 38
US20100055274A1 16 46
US20140217746A1 10 84
US20100241283A1 12 20
US20110175372A1 26 23
US20040093151A1 9 13
US20150311786A1 34 58
US20090322384A1 6 28
US20140229858A1 28 74
US20110083111A1 12 12
US20120010995A1 17 35
US20140280531A1 25 60
US20110022602A1 5 36
US20120254198A1 12 15
US20130173368A1 36 27
US20160232605A1 15 25
US20130159164A1 9 16
US20140253666A1 56 176
US20040114747A1 22 67
US20080151038A1 4 10
US20090059897A1 7 14
US20100062742A1 14 66
US20130311347A1 49 15
US20100088216A1 25 13
US20160226604A1 5 10
US20100202306A1 26 15
US20130325814A1 17 45
US20120254257A1 14 14
US20140325855A1 5 12
US20030070307A1 7 8
US20080027449A1 19 61
US20100288099A1 1 6
US20130332967A1 12 29
US20090290659A1 26 30
US20150032423A1 5 55
US20120161685A1 12 15
US20120119712A1 15 20
US20080129243A1 5 30
US20080150285A1 19 29
US20030225465A1 28 40
US20150215824A1 22 15
US20160135103A1 21 26
US20120118685A1 38 35
US20040058154A1 15 37
US20150167980A1 16 38
US20100170216A1 1 23
US20170069181A1 14 105
US20150077234A1 17 92
US20140070957A1 9 16
US20120316515A1 4 6
US20100198195A1 25 17
US20160107145A1 3 8
US20100304954A1 4 12
US20140195525A1 9 19
US20070112606A1 5 7
US20150280595A1 5 56
US20120087167A1 19 19
US20140169045A1 6 25
US20140117917A1 9 31
US20110062908A1 6 17
US20140373024A1 13 336
US20020062427A1 10 29
US20050071705A1 15 50
US20060005198A1 10 56
US20090265572A1 9 32
US20120218268A1 41 53
US20130205141A1 39 56
US20130311799A1 31 54
US20140174091A1 3 25
US20100031664A1 1 9
US20100247740A1 7 13
US7150922B2 1 11
US7833586B2 8 16
US5981088A 1 8
US20030067990A1 5 27
US20120290328A1 42 62
US20070088695A1 18 48
US20090204596A1 15 46
US20150134687A1 12 165
US20090177974A1 15 23
US20140108289A1 24 35
US20060122967A1 5 9
US20140148094A1 21 44
US20030234953A1 46 29
US20150117412A1 12 105
US20040054650A1 14 29
US20060045069A1 18 23
US20070133665A1 6 7
US08805436B2 8 21
US10045258B2 12 17
US20140067462A1 20 92
US20120271691A1 13 48
US20120101881A1 27 32
US20120089446A1 6 4
US20120143761A1 32 20
US20150127302A1 17 15
US20030093219A1 28 40
US20150193790A1 19 15
US20040103017A1 21 18
US20150193580A1 16 224
US20050209885A1 18 40
US20060080620A1 12 49
US20100088119A1 7 24
US20130330721A1 15 22
US20100122977A1 6 27
US20020187074A1 1 25
US20140077266A1 7 161
US20060197107A1 5 12
US20060261356A1 6 19
US20070114569A1 8 23
US20100012977A1 9 20
US20100330754A1 23 33
US20120112263A1 5 26
US20120319169A1 14 13
US20130127202A1 9 33
US20090197048A1 13 41
US20040201883A1 5 31
US20100047521A1 4 13
US20160355344A1 5 11
US20110305515A1 22 50
US20130006396A1 7 32
US20050071802A1 1 9
US20070016028A1 12 40
US20150246350A1 25 35
US20100092765A1 6 7
US20140250664A1 4 69
US20040082370A1 4 9
US20060217671A1 18 19
US20060264898A1 27 61
US20120098533A1 10 18
US20070080683A1 14 18
US20150202084A1 9 19
US20110206071A1 17 21
US20170220300A1 11 12
US20130055249A1 16 67
US20160302672A1 8 44
US20080214961A1 12 17
US20150149906A1 17 47
US20110026898A1 24 63
US20170330426A1 7 64
US20090101717A1 11 80
US20120055998A1 9 12
US20140231768A1 15 30
US20020190250A1 32 10
US20060088728A1 10 5
US20130314343A1 3 46
US20110169747A1 20 23
US20120068961A1 49 46
US20150058113A1 4 64
US20130191226A1 4 8
US20140129325A1 12 9
US20140229273A1 20 21
US20060224445A1 4 5
US20150081210A1 17 460
US20030191580A1 43 71
US20130304377A1 4 18
US20140074392A1 3 17
US20120130630A1 13 15
US20060206258A1 6 5
US20100191454A1 15 55
US20140108137A1 25 38
US20140278064A1 13 35
US20080149178A1 23 64
US20060076050A1 14 15
US20070137701A1 4 6
US20110264000A1 11 22
US20060085049A1 66 125
US20030130711A1 12 54
US20160294537A1 5 16
US20140169440A1 32 24
US20050175080A1 20 44
US20130212025A1 7 11
US20110166914A1 35 102
US20150169286A1 6 51
US20110195699A1 25 24
US20120127072A1 11 7
US20150265507A1 10 54
US20070246058A1 7 20
US20070036739A1 3 9
US20090142289A1 1 3
US20060159642A1 33 7
US20160173454A1 13 11
US07395436B1 26 37
US20140025524A1 21 390
US20040044582A1 52 42
US20100076853A1 17 30
US20130046635A1 9 22
US20100217635A1 15 33
US20050209913A1 18 25
US20110029447A1 9 29
US20100323716A1 5 8
US20020143692A1 3 14
US20030096652A1 22 120
US20140275741A1 5 12
US20080020672A1 3 23
US20150081592A1 66 56
US20130080310A1 45 42
US20160031419A1 16 45
US20110197381A1 4 18
US20140114748A1 17 33
US20130103762A1 26 72
US20090228297A1 4 15
US20080208671A1 17 26
US20070245245A1 8 20
US20140154081A1 17 19
US20110158810A1 2 16
US20150339276A1 7 40
US20050268216A1 13 26
US20120259727A1 36 25
US20150213625A1 60 22
US20050162670A1 12 32
US20160171900A1 12 63
US20120116982A1 25 18
US20040254917A1 17 40
US20060078862A1 7 26
US20120080000A1 31 40
EP1359207A1 11 13
US8628594B1 2 5
US20160288575A1 4 12
US20120067476A1 4 13
US20160071849A1 14 17
US20160026207A1 9 37
US20150123000A1 7 80
US20070159625A1 8 16
US20100225917A1 12 39
US20060093523A1 21 75
US20140350870A1 15 25
US20120072315A1 24 43
US20030083895A1 18 44
US20140081843A1 13 108
US20120221422A1 10 33
US20070168283A1 15 39
US20040133511A1 93 49
US20140278817A1 12 18
US20040215545A1 25 43
US20020194113A1 35 128
US20160219011A1 9 72
US20040130620A1 50 35
US20100075626A1 20 51
US20140361899A1 4 12
US20160063582A1 9 23
US20010044787A1 33 54
US20130244791A1 33 36
US20070066403A1 1 8
US20110023129A1 17 26
US20140152581A1 14 24
US20110018695A1 14 10
US20120105367A1 3 21
US20110282600A1 6 34
US20100318297A1 16 48
US20140089213A1 6 36
US20030220805A1 5 31
US20040133493A1 52 78
US20160302230A1 1 52
US20160227427A1 18 29
US20150029885A1 12 15
US20150256305A1 14 23
US20160065332A1 10 15
US20140201269A1 8 135
US20050267766A1 12 17
US20130185285A1 13 15
US20130086078A1 14 21
US20120150888A1 28 29
US20140025596A1 6 16
US20120166433A1 15 40
US20110225170A1 30 25
US20090228486A1 12 17
US20120124479A1 16 20
US20130209430A1 6 9
US5851984A 1 5
US20140056724A1 5 20
US20040062662A1 11 15
US20170041449A1 10 35
US20150277503A1 15 34
US20090198532A1 18 38
US20060085790A1 10 10
US20120084348A1 9 114
US20050015429A1 7 23
US20080243593A1 15 27
US20100077484A1 20 20
US20140222484A1 30 120
US20070162315A1 8 23
US20130115716A1 3 33
US20080145941A1 15 36
US20120015371A1 15 31
US07892845B2 20 37
US20070032882A1 13 38
US20040044404A1 49 75
US20030181423A1 19 26
US20140316874A1 4 8
US20030132298A1 67 145
US20120239762A1 23 38
US20020032491A1 20 30
US10462431B2 5 76
US20080067330A1 41 55
US20100289885A1 8 22
US20140339606A1 14 21
US20140346629A1 7 5
US10833958B2 11 42
US20150127611A1 18 82
US20150208596A1 5 15
US20050145716A1 13 20
US20150262439A1 7 16
US20100148923A1 4 12
US20170149865A1 15 44
US20040203643A1 8 18
US20130007037A1 31 34
US20160065421A1 5 20
US08145759B2 22 29
US20160063546A1 21 32
US20160381532A1 3 24
US20110235627A1 13 48
US20130295954A1 13 33
US20070192026A1 7 22
US20130201316A1 32 87
US20170078268A1 6 17
US20020056119A1 9 19
US20170018539A1 8 39
US20120224375A1 12 27
US20120193647A1 23 28
US20110285651A1 17 253
US20040140956A1 3 17
US20050225538A1 6 17
US20070262964A1 17 14
US20080158024A1 5 36
US20080168366A1 70 29
US20080174570A1 7 16
US20090327964A1 32 76
US20100020033A1 14 35
US20140017877A1 2 18
US20170111497A1 6 180
US20140337930A1 37 33
US20040143515A1 16 23
US20060069567A1 25 17
US20060034287A1 16 20
US20080088700A1 3 16
US20130125612A1 4 10
US20070193334A1 6 12
US20140194015A1 2 15
US20030013783A1 66 34
US20160004688A1 8 13
US09438294B2 22 42
US20150066496A1 13 84
US20100217684A1 5 23
US20070219792A1 15 35
US20110301942A1 13 10
US20170063634A1 12 12
US20130174113A1 19 21
US20130174111A1 13 21
US20150345762A1 5 36
US20120050535A1 20 41
US20130155672A1 16 54
US20130246097A1 20 220
US08458610B2 11 19
US20080103833A1 10 50
US20100063848A1 8 17
US20080183500A1 31 41
US20050261941A1 27 39
US20160374818A1 9 69
US20080234827A1 31 85
US20160199107A1 16 25
US20120290096A1 15 29
US20140236837A1 14 36
US20100174599A1 7 38
US20030069904A1 25 15
US20130325718A1 10 18
US20080172306A1 23 70
US20150192298A1 16 50
US20090097967A1 4 14
US20140020175A1 4 51
US20100001838A1 25 27
US20100097181A1 18 39
US20130019401A1 5 19
US20140118005A1 9 27
US20080024590A1 19 26
US20160086268A1 30 62
US20150006350A1 7 29
US20150006349A1 9 28
US20130188667A1 5 21
US20080317087A1 39 68
US20140255643A1 6 27
US20030044607A1 4 14
US20150226733A1 3 16
US5922537A 9 26
US20140030625A1 11 48
US20090186248A1 6 16
US20070238610A1 1 7
US20120154315A1 5 9
US20080024459A1 14 25
US20120287256A1 4 24
US20090295963A1 16 30
US20050089208A1 18 32
US20140163771A1 6 72
US20130274997A1 7 21
US20080261643A1 29 58
US20130066518A1 19 25
US20110087385A1 13 18
US20150192144A1 9 30
US20130156591A1 12 16
US20090060745A1 7 25
US20120314685A1 6 24
US20110170499A1 11 41
US20100271970A1 5 10
US20150049705A1 9 24
US20120207040A1 5 14
US20170330251A1 19 240
US20080046307A1 3 12
US20080135632A1 15 46
US20070233552A1 19 11
US20070061563A1 11 26
US20070150328A1 34 29
US20120162195A1 5 90
US20110018868A1 35 72
US20010035859A1 13 42
US20100318914A1 10 20
US20150027032A1 9 60
US20070141945A1 13 16
US20090031612A1 1 2
US20110219664A1 6 12
US20160260137A1 42 156
US20120198321A1 21 19
US20080004990A1 8 17
US20080154889A1 21 22
US20090319372A1 3 20
US20130315373A1 11 10
US20070183584A1 4 17
US20030204415A1 20 24
US20160034903A1 4 72
US20060143034A1 11 42
US20150170163A1 22 23
US20150358303A1 36 11
US20150112755A1 30 16
US20160372396A1 10 15
US20060244012A1 1 14
US20160203678A1 26 210
US20120289322A1 23 52
US20060068873A1 21 36
US20070155466A1 15 20
US20030060254A1 29 31
US20110300950A1 1 6
US20160169004A1 12 8
US20050135933A1 7 6
US20140321477A1 1 36
US20060161400A1 9 25
US20070237127A1 5 20
US20100002588A1 7 19
US20120310584A1 15 30
US20170053301A1 6 30
US20160350985A1 22 148
US20080167758A1 20 152
US20080049123A1 19 30
US20060089767A1 8 56
US20020133273A1 7 40
US10997047B2 14 28
US20050049901A1 18 18
US20060064481A1 15 11
US20170164868A1 6 56
US09585586B2 7 11
US20080161681A1 37 44
US20100152801A1 11 26
US20160135082A1 6 138
US20140334491A1 16 26
US20100322151A1 6 10
US20060159054A1 8 24
US20150358804A1 22 29
US20120220290A1 26 8
US20140119377A1 18 33
US20160034436A1 9 6
US20110035209A1 13 27
US20140173427A1 8 15
US20150132266A1 8 17
US20050181502A1 112 24
US20110064865A1 8 17
US20160063773A1 7 29
US20110254676A1 4 9
US20160132119A1 59 306
US20120036556A1 8 8
US20170182783A1 19 52
US20040212651A1 21 32
US20070081842A1 5 15
US20160162881A1 7 6
US20050184163A1 29 23
US20160213874A1 15 50
US20040118406A1 50 77
US20160220014A1 43 72
US20120275843A1 47 30
US20130276815A1 11 20
US20130291320A1 7 7
US20150112874A1 12 102
US20060085234A1 14 39
US20080189121A1 11 17
US20160092576A1 18 68
US20080147645A1 4 23
US20070192345A1 32 32
US20080097867A1 10 33
US20150095311A1 21 35
US20160344665A1 10 19
US20070230681A1 4 3
US20150281822A1 13 38
US20050008180A1 10 24
US20060067524A1 11 13
US20160092353A1 14 57
US20130232289A1 8 15
US20140068183A1 7 22
US20090201721A1 10 21
US20100125721A1 5 18
US20080319926A1 35 43
US20030055749A1 12 15
US20080010361A1 35 17
US20150119149A1 8 42
US20060265192A1 8 35
US20110018884A1 9 19
US20140305420A1 8 20
US20130316837A1 11 10
US20160352508A1 17 156
US20080235796A1 6 9
US20110296198A1 11 20
US20120011346A1 8 6
US20140052983A1 19 23
US20160217240A1 9 30
US20070052963A1 19 21
US20090144691A1 84 88
US20150306810A1 6 20
US20080096450A1 7 20
US20140196194A1 4 27
US20140230844A1 11 28
US20110132575A1 23 46
US20130185130A1 7 13
US20110125561A1 18 32
US20160082246A1 11 120
US20030088276A1 21 22
US20080097546A1 4 8
US20090254136A1 4 11
US20030229452A1 89 133
US20070226257A1 27 37
US20070288759A1 40 80
US20160291699A1 6 36
US20130050069A1 16 150
US20120062602A1 4 14
US20090147991A1 11 23
US20180090421A1 11 36
US20100187663A1 7 16
US20160035651A1 13 28
US20130268900A1 7 51
US20120016641A1 22 16
US20110007021A1 17 39
US20080168403A1 80 66
US20140178327A1 8 28
US20050074467A1 4 1
US20150317754A1 18 45
US20130046704A1 24 49
US20100153289A1 11 22
US20150287051A1 43 14
US20130017471A1 4 7
US20060134501A1 9 13
US20160205558A1 22 108
US20050108091A1 15 27
US20140031992A1 8 47
US20070135086A1 10 32
US20130091258A1 10 17
US20130331874A1 20 35
US20130289591A1 2 41
US20160337347A1 8 52
US20050097327A1 30 37
US20130174223A1 13 12
US20150240712A1 6 23
US20120275922A1 10 21
US20180157679A1 25 68
US20140237062A1 18 42
US20130311525A1 10 39
US20100318570A1 49 34
US20070124187A1 11 26
US20090113457A1 25 34
US20130204764A1 20 35
US20050187866A1 35 35
US20180089708A1 23 132
US20070288313A1 10 40
US20130290172A1 7 22
US20150269624A1 17 31
US20140379451A1 8 42
US20020082965A1 12 24
US20040117250A1 24 56
US20060123001A1 9 28
US20130294505A1 13 30
US20100119156A1 91 35
US20060062478A1 36 45
US20160283233A1 17 10
US20050114856A1 26 20
US20150227570A1 32 52
US20100036862A1 14 40
US20150322798A1 3 11
US20010018024A1 10 20
US20080183480A1 17 168
US20020013711A1 46 80
US20020133462A1 2 16
US20030040959A1 34 36
US20030212595A1 19 28
US20050097473A1 11 14
US20050094788A1 10 26
US20150347508A1 9 20
US20130262436A1 24 20
US20140195558A1 15 39
US20150220978A1 7 75
US20090254932A1 15 7
US20090271261A1 22 22
US20100122286A1 7 16
US20120324494A1 18 21
US20130124324A1 9 20
US10707319B2 23 15
US20070145454A1 43 34
US20130204131A1 1 9
US20150120416A1 15 120
US20020186144A1 6 8
US20030130769A1 1 32
US20080106376A1 13 10
US20150368090A1 3 3
US20110315527A1 21 39
US20170047895A1 6 26
US20060056491A1 37 76
US20140184332A1 5 18
US20140343960A1 44 288
US20110145007A1 14 54
US20100070409A1 5 10
US20140324742A1 9 26
US20110040711A1 13 20
US20170052599A1 7 69
US20120019662A1 22 47
US20100302015A1 9 17
US20140325221A1 14 12
US20140115724A1 18 28
US20090125321A1 4 136
US20010036224A1 13 27
US20020046084A1 5 2
US20060195260A1 20 39
US20060277271A1 26 34
US20070005419A1 11 20
US20070037610A1 3 22
US20080133336A1 9 26
US20100010733A1 5 18
US20150350822A1 11 78
US20090290718A1 11 23
US20150011249A1 21 40
US20130102323A1 6 12
US20110294520A1 3 33
US20150223016A1 10 18
US20150173037A1 9 12
US20160125044A1 10 100
US20120278759A1 9 47
US20100026688A1 3 17
US20090287803A1 3 26
US20110115626A1 4 10
US20170109905A1 10 60
US20130148471A1 6 33
US20070008186A1 7 21
US20160284125A1 34 28
US20160183102A1 11 44
US20130176901A1 25 46
US20140321349A1 10 16
US20160339835A1 13 15
US20150151669A1 10 25
US20070174113A1 24 88
US20020035506A1 7 22
US20040088215A1 13 18
US20080090255A1 31 45
US7550271B2 5 4
US20100005122A1 18 33
US20070234337A1 8 22
US20110231097A1 4 8
US20030018433A1 22 35
US20150293686A1 3 6
US20060288371A1 12 21
US20150227571A1 4 42
US20090313311A1 14 11
US09020891B1 27 41
US20140149553A1 13 48
US20020180774A1 11 19
US20110106964A1 9 15
US20120215903A1 5 19
US20160216082A1 7 85
US20050268521A1 31 29
US20130286239A1 6 23
US20150041538A1 8 32
US20160316128A1 3 22
US20160223278A1 15 26
US20170242788A1 12 13
US20140244897A1 15 24
US20140188675A1 16 27
US20010042032A1 12 38
US20160315897A1 15 48
US20050204006A1 13 39
US20070005702A1 157 157
US20070143411A1 29 41
US20160231068A1 3 6
US20030111209A1 3 26
US20100199955A1 14 42
US20140326197A1 28 13
US20150257445A1 7 18
US20110036346A1 6 5
US20170263117A1 12 69
US20120148094A1 18 31
US20160097648A1 20 55
US20160379486A1 14 46
US20170127367A1 24 20
US20150358129A1 8 14
US20070100773A1 8 16
US20040111305A1 1 8
US20160231762A1 3 17
US20090189577A1 10 31
US20150273090A1 22 130
US20120308431A1 15 27
US20070102357A1 12 20
US20150019283A1 12 86
US20100138065A1 4 11
US20130253721A1 6 41
US20170006452A1 11 75
US20060098588A1 8 31
US20120238267A1 13 26
US20150257013A1 4 14
US20150305049A1 13 19
US20160029249A1 13 16
US20170070711A1 11 38
US20070291233A1 11 32
US20090041952A1 8 63
US20090075490A1 8 16
US20140289036A1 8 18
US20050028188A1 22 22
US20050149396A1 2 5
US20080103887A1 10 15
US20140063256A1 16 21
US20130024267A1 6 20
US20150074180A1 8 13
US20040128346A1 67 69
US20160027018A1 2 30
US20050091098A1 11 22
US20110204822A1 7 16
US20070210723A1 5 39
US20150081436A1 16 17
US20110178863A1 11 21
US20170090468A1 4 26
US20070109301A1 12 18
US20040260431A1 23 44
US20150319206A1 13 14
US20130031216A1 3 11
US20160171008A1 17 116
US20100318538A1 17 51
US20130060631A1 4 13
US20120296906A1 12 8
US20040249798A1 6 14
US20080320470A1 1 22
US20070022420A1 13 32
US20080127175A1 16 24
US10599570B1 12 39
US20120143504A1 36 70
US20130193643A1 10 6
US20080277870A1 30 43
US20090045572A1 12 27
US20140215011A1 8 50
US20070124439A1 2 13
US20100144360A1 107 60
US20150244459A1 3 52
US20030043436A1 34 72
US20050129410A1 33 77
US20110010446A1 6 16
US20120299373A1 8 20
US20160320855A1 7 12
US20160062754A1 11 11
US20130346945A1 33 21
US20130245986A1 23 38
US20130179107A1 16 21
US20150305824A1 4 17
US20160363055A1 8 42
US20110314788A1 3 10
US20150352801A1 32 37
US20110123773A1 15 37
US20160019643A1 12 40
US20050080734A1 9 24
US20130041799A1 10 20
US20160040534A1 7 69
US20150118045A1 21 45
US20140000282A1 13 32
US20140020393A1 3 22
US20160140589A1 16 92
US20110099046A1 10 29
US20130226857A1 28 59
US20160045125A1 19 40
US20040092836A1 25 39
US20060247548A1 17 46
US20170109655A1 11 33
US20160239751A1 25 27
US20150161984A1 17 32
US20110066634A1 5 19
US20140229155A1 11 12
US20110301955A1 27 27
US20130332190A1 17 15
US20100088245A1 18 18
US20160153576A1 10 20
US08576032B2 5 62
US20110095217A1 6 23
US20160132448A1 6 20
US20150007118A1 5 72
US20120198419A1 7 22
US20140173563A1 7 76
US20140331130A1 18 16
US20150142788A1 12 32
US20030055753A1 34 63
